Utterance,activityId
tie,38EF8B5F4B3C11E9BEA916071609B6A6
his,38EF8B5F4B3C11E9BEA916071609B6A6
shoe,38EF8B5F4B3C11E9BEA916071609B6A6
should,38EF8B5F4B3C11E9BEA916071609B6A6
we,38EF8B5F4B3C11E9BEA916071609B6A6
help,38EF8B5F4B3C11E9BEA916071609B6A6
him,38EF8B5F4B3C11E9BEA916071609B6A6
mary,38EF8B5F4B3C11E9BEA916071609B6A6
asked,38EF8B5F4B3C11E9BEA916071609B6A6
no,38EF8B5F4B3C11E9BEA916071609B6A6
way,38EF8B5F4B3C11E9BEA916071609B6A6
said,38EF8B5F4B3C11E9BEA916071609B6A6
jason,38EF8B5F4B3C11E9BEA916071609B6A6
but,38EF8B5F4B3C11E9BEA916071609B6A6
mary,38EF8B5F4B3C11E9BEA916071609B6A6
walked,38EF8B5F4B3C11E9BEA916071609B6A6
slowly,38EF8B5F4B3C11E9BEA916071609B6A6
over,38EF8B5F4B3C11E9BEA916071609B6A6
to,38EF8B5F4B3C11E9BEA916071609B6A6
adam,38EF8B5F4B3C11E9BEA916071609B6A6
anyway,38EF8B5F4B3C11E9BEA916071609B6A6
can,38EF8B5F4B3C11E9BEA916071609B6A6
i,38EF8B5F4B3C11E9BEA916071609B6A6
help,38EF8B5F4B3C11E9BEA916071609B6A6
you,38EF8B5F4B3C11E9BEA916071609B6A6
she,38EF8B5F4B3C11E9BEA916071609B6A6
asked,38EF8B5F4B3C11E9BEA916071609B6A6
adam,38EF8B5F4B3C11E9BEA916071609B6A6
looked,38EF8B5F4B3C11E9BEA916071609B6A6
up,38EF8B5F4B3C11E9BEA916071609B6A6
at,38EF8B5F4B3C11E9BEA916071609B6A6
her,38EF8B5F4B3C11E9BEA916071609B6A6
and,38EF8B5F4B3C11E9BEA916071609B6A6
grunted,38EF8B5F4B3C11E9BEA916071609B6A6
mary,38EF8B5F4B3C11E9BEA916071609B6A6
bent,38EF8B5F4B3C11E9BEA916071609B6A6
down,38EF8B5F4B3C11E9BEA916071609B6A6
and,38EF8B5F4B3C11E9BEA916071609B6A6
quickly,38EF8B5F4B3C11E9BEA916071609B6A6
tied,38EF8B5F4B3C11E9BEA916071609B6A6
his,38EF8B5F4B3C11E9BEA916071609B6A6
shoe,38EF8B5F4B3C11E9BEA916071609B6A6
then,38EF8B5F4B3C11E9BEA916071609B6A6
she,38EF8B5F4B3C11E9BEA916071609B6A6
ran,38EF8B5F4B3C11E9BEA916071609B6A6
back,38EF8B5F4B3C11E9BEA916071609B6A6
to,38EF8B5F4B3C11E9BEA916071609B6A6
jason,38EF8B5F4B3C11E9BEA916071609B6A6
why,38EF8B5F4B3C11E9BEA916071609B6A6
did,38EF8B5F4B3C11E9BEA916071609B6A6
you,38EF8B5F4B3C11E9BEA916071609B6A6
help,38EF8B5F4B3C11E9BEA916071609B6A6
him,38EF8B5F4B3C11E9BEA916071609B6A6
asked,38EF8B5F4B3C11E9BEA916071609B6A6
jason,38EF8B5F4B3C11E9BEA916071609B6A6
he,38EF8B5F4B3C11E9BEA916071609B6A6
never,38EF8B5F4B3C11E9BEA916071609B6A6
nice,38EF8B5F4B3C11E9BEA916071609B6A6
to,38EF8B5F4B3C11E9BEA916071609B6A6
us,38EF8B5F4B3C11E9BEA916071609B6A6
mary,38EF8B5F4B3C11E9BEA916071609B6A6
shrugged,38EF8B5F4B3C11E9BEA916071609B6A6
maybe,38EF8B5F4B3C11E9BEA916071609B6A6
if,38EF8B5F4B3C11E9BEA916071609B6A6
were,38EF8B5F4B3C11E9BEA916071609B6A6
nice,38EF8B5F4B3C11E9BEA916071609B6A6
to,38EF8B5F4B3C11E9BEA916071609B6A6
him,38EF8B5F4B3C11E9BEA916071609B6A6
hell,38EF8B5F4B3C11E9BEA916071609B6A6
start,38EF8B5F4B3C11E9BEA916071609B6A6
to,38EF8B5F4B3C11E9BEA916071609B6A6
be,38EF8B5F4B3C11E9BEA916071609B6A6
a,38EF8B5F4B3C11E9BEA916071609B6A6
little,38EF8B5F4B3C11E9BEA916071609B6A6
nicer,38EF8B5F4B3C11E9BEA916071609B6A6
to,38EF8B5F4B3C11E9BEA916071609B6A6
us,38EF8B5F4B3C11E9BEA916071609B6A6
over,38EF8B5F4B3C11E9BEA916071609B6A6
the,38EF8B5F4B3C11E9BEA916071609B6A6
next,38EF8B5F4B3C11E9BEA916071609B6A6
few,38EF8B5F4B3C11E9BEA916071609B6A6
weeks,38EF8B5F4B3C11E9BEA916071609B6A6
adam,38EF8B5F4B3C11E9BEA916071609B6A6
needed,38EF8B5F4B3C11E9BEA916071609B6A6
help,38EF8B5F4B3C11E9BEA916071609B6A6
many,38EF8B5F4B3C11E9BEA916071609B6A6
times,38EF8B5F4B3C11E9BEA916071609B6A6
because,38EF8B5F4B3C11E9BEA916071609B6A6
of,38EF8B5F4B3C11E9BEA916071609B6A6
his,38EF8B5F4B3C11E9BEA916071609B6A6
cast,38EF8B5F4B3C11E9BEA916071609B6A6
everyone,38EF8B5F4B3C11E9BEA916071609B6A6
in,38EF8B5F4B3C11E9BEA916071609B6A6
the,38EF8B5F4B3C11E9BEA916071609B6A6
class,38EF8B5F4B3C11E9BEA916071609B6A6
helped,38EF8B5F4B3C11E9BEA916071609B6A6
him,38EF8B5F4B3C11E9BEA916071609B6A6
when,38EF8B5F4B3C11E9BEA916071609B6A6
his,38EF8B5F4B3C11E9BEA916071609B6A6
cast,38EF8B5F4B3C11E9BEA916071609B6A6
finally,38EF8B5F4B3C11E9BEA916071609B6A6
came,38EF8B5F4B3C11E9BEA916071609B6A6
off,38EF8B5F4B3C11E9BEA916071609B6A6
he,38EF8B5F4B3C11E9BEA916071609B6A6
was,38EF8B5F4B3C11E9BEA916071609B6A6
a,38EF8B5F4B3C11E9BEA916071609B6A6
little,38EF8B5F4B3C11E9BEA916071609B6A6
bit,38EF8B5F4B3C11E9BEA916071609B6A6
nicer,38EF8B5F4B3C11E9BEA916071609B6A6
to,38EF8B5F4B3C11E9BEA916071609B6A6
everyone,38EF8B5F4B3C11E9BEA916071609B6A6
well,38EF8B5F4B3C11E9BEA916071609B6A6
at,38EF8B5F4B3C11E9BEA916071609B6A6
least,38EF8B5F4B3C11E9BEA916071609B6A6
he,38EF8B5F4B3C11E9BEA916071609B6A6
stopped,38EF8B5F4B3C11E9BEA916071609B6A6
stealing,38EF8B5F4B3C11E9BEA916071609B6A6
their,38EF8B5F4B3C11E9BEA916071609B6A6
snacks,38EF8B5F4B3C11E9BEA916071609B6A6
every,394E99534B3511E9BEA916071609B6A6
day,394E99534B3511E9BEA916071609B6A6
during,394E99534B3511E9BEA916071609B6A6
recess,394E99534B3511E9BEA916071609B6A6
mary,394E99534B3511E9BEA916071609B6A6
jason,394E99534B3511E9BEA916071609B6A6
and,394E99534B3511E9BEA916071609B6A6
their,394E99534B3511E9BEA916071609B6A6
classmates,394E99534B3511E9BEA916071609B6A6
played,394E99534B3511E9BEA916071609B6A6
together,394E99534B3511E9BEA916071609B6A6
adam,394E99534B3511E9BEA916071609B6A6
didnt,394E99534B3511E9BEA916071609B6A6
play,394E99534B3511E9BEA916071609B6A6
with,394E99534B3511E9BEA916071609B6A6
anybody,394E99534B3511E9BEA916071609B6A6
instead,394E99534B3511E9BEA916071609B6A6
he,394E99534B3511E9BEA916071609B6A6
tossed,394E99534B3511E9BEA916071609B6A6
the,394E99534B3511E9BEA916071609B6A6
playground,394E99534B3511E9BEA916071609B6A6
balls,394E99534B3511E9BEA916071609B6A6
over,394E99534B3511E9BEA916071609B6A6
the,394E99534B3511E9BEA916071609B6A6
fence,394E99534B3511E9BEA916071609B6A6
and,394E99534B3511E9BEA916071609B6A6
threw,394E99534B3511E9BEA916071609B6A6
the,394E99534B3511E9BEA916071609B6A6
swings,394E99534B3511E9BEA916071609B6A6
up,394E99534B3511E9BEA916071609B6A6
over,394E99534B3511E9BEA916071609B6A6
the,394E99534B3511E9BEA916071609B6A6
swing,394E99534B3511E9BEA916071609B6A6
set,394E99534B3511E9BEA916071609B6A6
bars,394E99534B3511E9BEA916071609B6A6
so,394E99534B3511E9BEA916071609B6A6
no,394E99534B3511E9BEA916071609B6A6
one,394E99534B3511E9BEA916071609B6A6
could,394E99534B3511E9BEA916071609B6A6
swing,394E99534B3511E9BEA916071609B6A6
he,394E99534B3511E9BEA916071609B6A6
even,394E99534B3511E9BEA916071609B6A6
called,394E99534B3511E9BEA916071609B6A6
the,394E99534B3511E9BEA916071609B6A6
other,394E99534B3511E9BEA916071609B6A6
kids,394E99534B3511E9BEA916071609B6A6
names,394E99534B3511E9BEA916071609B6A6
and,394E99534B3511E9BEA916071609B6A6
stole,394E99534B3511E9BEA916071609B6A6
their,394E99534B3511E9BEA916071609B6A6
snacks,394E99534B3511E9BEA916071609B6A6
all,394E99534B3511E9BEA916071609B6A6
the,394E99534B3511E9BEA916071609B6A6
kids,394E99534B3511E9BEA916071609B6A6
at,394E99534B3511E9BEA916071609B6A6
school,394E99534B3511E9BEA916071609B6A6
were,394E99534B3511E9BEA916071609B6A6
afraid,394E99534B3511E9BEA916071609B6A6
of,394E99534B3511E9BEA916071609B6A6
him,394E99534B3511E9BEA916071609B6A6
one,394E99534B3511E9BEA916071609B6A6
friday,394E99534B3511E9BEA916071609B6A6
adam,394E99534B3511E9BEA916071609B6A6
missed,394E99534B3511E9BEA916071609B6A6
school,394E99534B3511E9BEA916071609B6A6
and,394E99534B3511E9BEA916071609B6A6
everyone,394E99534B3511E9BEA916071609B6A6
enjoyed,394E99534B3511E9BEA916071609B6A6
recess,394E99534B3511E9BEA916071609B6A6
mary,394E99534B3511E9BEA916071609B6A6
said,394E99534B3511E9BEA916071609B6A6
recess,394E99534B3511E9BEA916071609B6A6
should,394E99534B3511E9BEA916071609B6A6
be,394E99534B3511E9BEA916071609B6A6
like,394E99534B3511E9BEA916071609B6A6
this,394E99534B3511E9BEA916071609B6A6
every,394E99534B3511E9BEA916071609B6A6
day,394E99534B3511E9BEA916071609B6A6
they,394E99534B3511E9BEA916071609B6A6
hoped,394E99534B3511E9BEA916071609B6A6
adam,394E99534B3511E9BEA916071609B6A6
would,394E99534B3511E9BEA916071609B6A6
not,394E99534B3511E9BEA916071609B6A6
be,394E99534B3511E9BEA916071609B6A6
back,394E99534B3511E9BEA916071609B6A6
abcabc,394E99534B3511E9BEA916071609B6A6
on,394E99534B3511E9BEA916071609B6A6
monday,394E99534B3511E9BEA916071609B6A6
he,394E99534B3511E9BEA916071609B6A6
showed,394E99534B3511E9BEA916071609B6A6
up,394E99534B3511E9BEA916071609B6A6
with,394E99534B3511E9BEA916071609B6A6
a,394E99534B3511E9BEA916071609B6A6
big,394E99534B3511E9BEA916071609B6A6
cast,394E99534B3511E9BEA916071609B6A6
on,394E99534B3511E9BEA916071609B6A6
his,394E99534B3511E9BEA916071609B6A6
right,394E99534B3511E9BEA916071609B6A6
arm,394E99534B3511E9BEA916071609B6A6
all,394E99534B3511E9BEA916071609B6A6
of,394E99534B3511E9BEA916071609B6A6
the,394E99534B3511E9BEA916071609B6A6
other,394E99534B3511E9BEA916071609B6A6
kids,394E99534B3511E9BEA916071609B6A6
wanted,394E99534B3511E9BEA916071609B6A6
to,394E99534B3511E9BEA916071609B6A6
know,394E99534B3511E9BEA916071609B6A6
abcabcwha,394E99534B3511E9BEA916071609B6A6
happened,394E99534B3511E9BEA916071609B6A6
but,394E99534B3511E9BEA916071609B6A6
no,394E99534B3511E9BEA916071609B6A6
one,394E99534B3511E9BEA916071609B6A6
dared,394E99534B3511E9BEA916071609B6A6
to,394E99534B3511E9BEA916071609B6A6
ask,394E99534B3511E9BEA916071609B6A6
that,394E99534B3511E9BEA916071609B6A6
day,394E99534B3511E9BEA916071609B6A6
at,394E99534B3511E9BEA916071609B6A6
recess,394E99534B3511E9BEA916071609B6A6
mary,394E99534B3511E9BEA916071609B6A6
and,394E99534B3511E9BEA916071609B6A6
jason,394E99534B3511E9BEA916071609B6A6
ran,394E99534B3511E9BEA916071609B6A6
out,394E99534B3511E9BEA916071609B6A6
to,394E99534B3511E9BEA916071609B6A6
play,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
tie,394E99534B3511E9BEA916071609B6A6
his,394E99534B3511E9BEA916071609B6A6
shoe,394E99534B3511E9BEA916071609B6A6
should,394E99534B3511E9BEA916071609B6A6
we,394E99534B3511E9BEA916071609B6A6
help,394E99534B3511E9BEA916071609B6A6
him,394E99534B3511E9BEA916071609B6A6
mary,394E99534B3511E9BEA916071609B6A6
asked,394E99534B3511E9BEA916071609B6A6
no,394E99534B3511E9BEA916071609B6A6
way,394E99534B3511E9BEA916071609B6A6
said,394E99534B3511E9BEA916071609B6A6
jason,394E99534B3511E9BEA916071609B6A6
but,394E99534B3511E9BEA916071609B6A6
mary,394E99534B3511E9BEA916071609B6A6
walked,394E99534B3511E9BEA916071609B6A6
slowly,394E99534B3511E9BEA916071609B6A6
over,394E99534B3511E9BEA916071609B6A6
to,394E99534B3511E9BEA916071609B6A6
adam,394E99534B3511E9BEA916071609B6A6
anyway,394E99534B3511E9BEA916071609B6A6
can,394E99534B3511E9BEA916071609B6A6
i,394E99534B3511E9BEA916071609B6A6
help,394E99534B3511E9BEA916071609B6A6
you,394E99534B3511E9BEA916071609B6A6
she,394E99534B3511E9BEA916071609B6A6
abcabcask,394E99534B3511E9BEA916071609B6A6
adam,394E99534B3511E9BEA916071609B6A6
looked,394E99534B3511E9BEA916071609B6A6
up,394E99534B3511E9BEA916071609B6A6
at,394E99534B3511E9BEA916071609B6A6
her,394E99534B3511E9BEA916071609B6A6
and,394E99534B3511E9BEA916071609B6A6
grunted,394E99534B3511E9BEA916071609B6A6
mary,394E99534B3511E9BEA916071609B6A6
bent,394E99534B3511E9BEA916071609B6A6
down,394E99534B3511E9BEA916071609B6A6
and,394E99534B3511E9BEA916071609B6A6
quickly,394E99534B3511E9BEA916071609B6A6
tied,394E99534B3511E9BEA916071609B6A6
his,394E99534B3511E9BEA916071609B6A6
shoe,394E99534B3511E9BEA916071609B6A6
abcabc,394E99534B3511E9BEA916071609B6A6
she,394E99534B3511E9BEA916071609B6A6
ran,394E99534B3511E9BEA916071609B6A6
back,394E99534B3511E9BEA916071609B6A6
to,394E99534B3511E9BEA916071609B6A6
jason,394E99534B3511E9BEA916071609B6A6
why,394E99534B3511E9BEA916071609B6A6
did,394E99534B3511E9BEA916071609B6A6
you,394E99534B3511E9BEA916071609B6A6
help,394E99534B3511E9BEA916071609B6A6
him,394E99534B3511E9BEA916071609B6A6
asked,394E99534B3511E9BEA916071609B6A6
jason,394E99534B3511E9BEA916071609B6A6
hes,394E99534B3511E9BEA916071609B6A6
never,394E99534B3511E9BEA916071609B6A6
nice,394E99534B3511E9BEA916071609B6A6
to,394E99534B3511E9BEA916071609B6A6
us,394E99534B3511E9BEA916071609B6A6
abcabcmary,394E99534B3511E9BEA916071609B6A6
shrugged,394E99534B3511E9BEA916071609B6A6
maybe,394E99534B3511E9BEA916071609B6A6
if,394E99534B3511E9BEA916071609B6A6
were,394E99534B3511E9BEA916071609B6A6
nice,394E99534B3511E9BEA916071609B6A6
to,394E99534B3511E9BEA916071609B6A6
him,394E99534B3511E9BEA916071609B6A6
hell,394E99534B3511E9BEA916071609B6A6
start,394E99534B3511E9BEA916071609B6A6
 ,394E99534B3511E9BEA916071609B6A6
abcabc,394E99534B3511E9BEA916071609B6A6
a,394E99534B3511E9BEA916071609B6A6
little,394E99534B3511E9BEA916071609B6A6
nicer,394E99534B3511E9BEA916071609B6A6
to,394E99534B3511E9BEA916071609B6A6
us,394E99534B3511E9BEA916071609B6A6
over,394E99534B3511E9BEA916071609B6A6
the,394E99534B3511E9BEA916071609B6A6
abcabcnext,394E99534B3511E9BEA916071609B6A6
few,394E99534B3511E9BEA916071609B6A6
abcabcweks,394E99534B3511E9BEA916071609B6A6
adam,394E99534B3511E9BEA916071609B6A6
needed,394E99534B3511E9BEA916071609B6A6
help,394E99534B3511E9BEA916071609B6A6
many,394E99534B3511E9BEA916071609B6A6
times,394E99534B3511E9BEA916071609B6A6
because,394E99534B3511E9BEA916071609B6A6
of,394E99534B3511E9BEA916071609B6A6
his,394E99534B3511E9BEA916071609B6A6
cast,394E99534B3511E9BEA916071609B6A6
everyone,394E99534B3511E9BEA916071609B6A6
in,394E99534B3511E9BEA916071609B6A6
abcabchis,394E99534B3511E9BEA916071609B6A6
class,394E99534B3511E9BEA916071609B6A6
helped,394E99534B3511E9BEA916071609B6A6
him,394E99534B3511E9BEA916071609B6A6
when,394E99534B3511E9BEA916071609B6A6
his,394E99534B3511E9BEA916071609B6A6
abcabccast,394E99534B3511E9BEA916071609B6A6
finally,394E99534B3511E9BEA916071609B6A6
came,394E99534B3511E9BEA916071609B6A6
off,394E99534B3511E9BEA916071609B6A6
he,394E99534B3511E9BEA916071609B6A6
was,394E99534B3511E9BEA916071609B6A6
a,394E99534B3511E9BEA916071609B6A6
little,394E99534B3511E9BEA916071609B6A6
bit,394E99534B3511E9BEA916071609B6A6
nicer,394E99534B3511E9BEA916071609B6A6
to,394E99534B3511E9BEA916071609B6A6
everyone,394E99534B3511E9BEA916071609B6A6
well,394E99534B3511E9BEA916071609B6A6
at,394E99534B3511E9BEA916071609B6A6
least,394E99534B3511E9BEA916071609B6A6
he,394E99534B3511E9BEA916071609B6A6
stopped,394E99534B3511E9BEA916071609B6A6
stealing,394E99534B3511E9BEA916071609B6A6
their,394E99534B3511E9BEA916071609B6A6
snacks,394E99534B3511E9BEA916071609B6A6
every,3ABD15294B5311E9BEA916071609B6A6
day,3ABD15294B5311E9BEA916071609B6A6
during,3ABD15294B5311E9BEA916071609B6A6
recess,3ABD15294B5311E9BEA916071609B6A6
mary,3ABD15294B5311E9BEA916071609B6A6
abcabcjason,3ABD15294B5311E9BEA916071609B6A6
and,3ABD15294B5311E9BEA916071609B6A6
their,3ABD15294B5311E9BEA916071609B6A6
classmates,3ABD15294B5311E9BEA916071609B6A6
played,3ABD15294B5311E9BEA916071609B6A6
together,3ABD15294B5311E9BEA916071609B6A6
adam,3ABD15294B5311E9BEA916071609B6A6
didnt,3ABD15294B5311E9BEA916071609B6A6
play,3ABD15294B5311E9BEA916071609B6A6
with,3ABD15294B5311E9BEA916071609B6A6
anybody,3ABD15294B5311E9BEA916071609B6A6
instead,3ABD15294B5311E9BEA916071609B6A6
he,3ABD15294B5311E9BEA916071609B6A6
tossed,3ABD15294B5311E9BEA916071609B6A6
the,3ABD15294B5311E9BEA916071609B6A6
playground,3ABD15294B5311E9BEA916071609B6A6
balls,3ABD15294B5311E9BEA916071609B6A6
over,3ABD15294B5311E9BEA916071609B6A6
the,3ABD15294B5311E9BEA916071609B6A6
fence,3ABD15294B5311E9BEA916071609B6A6
and,3ABD15294B5311E9BEA916071609B6A6
threw,3ABD15294B5311E9BEA916071609B6A6
the,3ABD15294B5311E9BEA916071609B6A6
swings,3ABD15294B5311E9BEA916071609B6A6
up,3ABD15294B5311E9BEA916071609B6A6
over,3ABD15294B5311E9BEA916071609B6A6
the,3ABD15294B5311E9BEA916071609B6A6
swing,3ABD15294B5311E9BEA916071609B6A6
set,3ABD15294B5311E9BEA916071609B6A6
bars,3ABD15294B5311E9BEA916071609B6A6
so,3ABD15294B5311E9BEA916071609B6A6
no,3ABD15294B5311E9BEA916071609B6A6
one,3ABD15294B5311E9BEA916071609B6A6
could,3ABD15294B5311E9BEA916071609B6A6
swing,3ABD15294B5311E9BEA916071609B6A6
he,3ABD15294B5311E9BEA916071609B6A6
even,3ABD15294B5311E9BEA916071609B6A6
called,3ABD15294B5311E9BEA916071609B6A6
the,3ABD15294B5311E9BEA916071609B6A6
other,3ABD15294B5311E9BEA916071609B6A6
kids,3ABD15294B5311E9BEA916071609B6A6
names,3ABD15294B5311E9BEA916071609B6A6
and,3ABD15294B5311E9BEA916071609B6A6
stole,3ABD15294B5311E9BEA916071609B6A6
their,3ABD15294B5311E9BEA916071609B6A6
snacks,3ABD15294B5311E9BEA916071609B6A6
all,3ABD15294B5311E9BEA916071609B6A6
the,3ABD15294B5311E9BEA916071609B6A6
kids,3ABD15294B5311E9BEA916071609B6A6
at,3ABD15294B5311E9BEA916071609B6A6
school,3ABD15294B5311E9BEA916071609B6A6
were,3ABD15294B5311E9BEA916071609B6A6
afraid,3ABD15294B5311E9BEA916071609B6A6
of,3ABD15294B5311E9BEA916071609B6A6
him,3ABD15294B5311E9BEA916071609B6A6
one,3ABD15294B5311E9BEA916071609B6A6
friday,3ABD15294B5311E9BEA916071609B6A6
adam,3ABD15294B5311E9BEA916071609B6A6
missed,3ABD15294B5311E9BEA916071609B6A6
school,3ABD15294B5311E9BEA916071609B6A6
and,3ABD15294B5311E9BEA916071609B6A6
everyone,3ABD15294B5311E9BEA916071609B6A6
enjoyed,3ABD15294B5311E9BEA916071609B6A6
recess,3ABD15294B5311E9BEA916071609B6A6
mary,3ABD15294B5311E9BEA916071609B6A6
said,3ABD15294B5311E9BEA916071609B6A6
recess,3ABD15294B5311E9BEA916071609B6A6
should,3ABD15294B5311E9BEA916071609B6A6
be,3ABD15294B5311E9BEA916071609B6A6
like,3ABD15294B5311E9BEA916071609B6A6
this,3ABD15294B5311E9BEA916071609B6A6
every,3ABD15294B5311E9BEA916071609B6A6
day,3ABD15294B5311E9BEA916071609B6A6
they,3ABD15294B5311E9BEA916071609B6A6
hoped,3ABD15294B5311E9BEA916071609B6A6
adam,3ABD15294B5311E9BEA916071609B6A6
would,3ABD15294B5311E9BEA916071609B6A6
not,3ABD15294B5311E9BEA916071609B6A6
be,3ABD15294B5311E9BEA916071609B6A6
back,3ABD15294B5311E9BEA916071609B6A6
but,3ABD15294B5311E9BEA916071609B6A6
on,3ABD15294B5311E9BEA916071609B6A6
monday,3ABD15294B5311E9BEA916071609B6A6
he,3ABD15294B5311E9BEA916071609B6A6
showed,3ABD15294B5311E9BEA916071609B6A6
up,3ABD15294B5311E9BEA916071609B6A6
with,3ABD15294B5311E9BEA916071609B6A6
a,3ABD15294B5311E9BEA916071609B6A6
big,3ABD15294B5311E9BEA916071609B6A6
cast,3ABD15294B5311E9BEA916071609B6A6
on,3ABD15294B5311E9BEA916071609B6A6
his,3ABD15294B5311E9BEA916071609B6A6
right,3ABD15294B5311E9BEA916071609B6A6
arm,3ABD15294B5311E9BEA916071609B6A6
all,3ABD15294B5311E9BEA916071609B6A6
of,3ABD15294B5311E9BEA916071609B6A6
the,3ABD15294B5311E9BEA916071609B6A6
other,3ABD15294B5311E9BEA916071609B6A6
kids,3ABD15294B5311E9BEA916071609B6A6
wanted,3ABD15294B5311E9BEA916071609B6A6
to,3ABD15294B5311E9BEA916071609B6A6
know,3ABD15294B5311E9BEA916071609B6A6
what,3ABD15294B5311E9BEA916071609B6A6
happened,3ABD15294B5311E9BEA916071609B6A6
but,3ABD15294B5311E9BEA916071609B6A6
no,3ABD15294B5311E9BEA916071609B6A6
one,3ABD15294B5311E9BEA916071609B6A6
dared,3ABD15294B5311E9BEA916071609B6A6
to,3ABD15294B5311E9BEA916071609B6A6
ask,3ABD15294B5311E9BEA916071609B6A6
that,3ABD15294B5311E9BEA916071609B6A6
day,3ABD15294B5311E9BEA916071609B6A6
at,3ABD15294B5311E9BEA916071609B6A6
recess,3ABD15294B5311E9BEA916071609B6A6
mary,3ABD15294B5311E9BEA916071609B6A6
and,3ABD15294B5311E9BEA916071609B6A6
jason,3ABD15294B5311E9BEA916071609B6A6
ran,3ABD15294B5311E9BEA916071609B6A6
out,3ABD15294B5311E9BEA916071609B6A6
to,3ABD15294B5311E9BEA916071609B6A6
play,3ABD15294B5311E9BEA916071609B6A6
they,3ABD15294B5311E9BEA916071609B6A6
noticed,3ABD15294B5311E9BEA916071609B6A6
adam,3ABD15294B5311E9BEA916071609B6A6
lagging,3ABD15294B5311E9BEA916071609B6A6
behind,3ABD15294B5311E9BEA916071609B6A6
he,3ABD15294B5311E9BEA916071609B6A6
was,3ABD15294B5311E9BEA916071609B6A6
struggling,3ABD15294B5311E9BEA916071609B6A6
to,3ABD15294B5311E9BEA916071609B6A6
tie,3ABD15294B5311E9BEA916071609B6A6
his,3ABD15294B5311E9BEA916071609B6A6
shoe,3ABD15294B5311E9BEA916071609B6A6
should,3ABD15294B5311E9BEA916071609B6A6
we,3ABD15294B5311E9BEA916071609B6A6
help,3ABD15294B5311E9BEA916071609B6A6
him,3ABD15294B5311E9BEA916071609B6A6
mary,3ABD15294B5311E9BEA916071609B6A6
asked,3ABD15294B5311E9BEA916071609B6A6
no,3ABD15294B5311E9BEA916071609B6A6
way,3ABD15294B5311E9BEA916071609B6A6
said,3ABD15294B5311E9BEA916071609B6A6
jason,3ABD15294B5311E9BEA916071609B6A6
but,3ABD15294B5311E9BEA916071609B6A6
mary,3ABD15294B5311E9BEA916071609B6A6
walked,3ABD15294B5311E9BEA916071609B6A6
slowly,3ABD15294B5311E9BEA916071609B6A6
over,3ABD15294B5311E9BEA916071609B6A6
to,3ABD15294B5311E9BEA916071609B6A6
adam,3ABD15294B5311E9BEA916071609B6A6
anyway,3ABD15294B5311E9BEA916071609B6A6
can,3ABD15294B5311E9BEA916071609B6A6
i,3ABD15294B5311E9BEA916071609B6A6
help,3ABD15294B5311E9BEA916071609B6A6
you,3ABD15294B5311E9BEA916071609B6A6
she,3ABD15294B5311E9BEA916071609B6A6
asked,3ABD15294B5311E9BEA916071609B6A6
adam,3ABD15294B5311E9BEA916071609B6A6
looked,3ABD15294B5311E9BEA916071609B6A6
up,3ABD15294B5311E9BEA916071609B6A6
at,3ABD15294B5311E9BEA916071609B6A6
her,3ABD15294B5311E9BEA916071609B6A6
and,3ABD15294B5311E9BEA916071609B6A6
grunted,3ABD15294B5311E9BEA916071609B6A6
mary,3ABD15294B5311E9BEA916071609B6A6
bent,3ABD15294B5311E9BEA916071609B6A6
down,3ABD15294B5311E9BEA916071609B6A6
and,3ABD15294B5311E9BEA916071609B6A6
quickly,3ABD15294B5311E9BEA916071609B6A6
tied,3ABD15294B5311E9BEA916071609B6A6
his,3ABD15294B5311E9BEA916071609B6A6
shoe,3ABD15294B5311E9BEA916071609B6A6
then,3ABD15294B5311E9BEA916071609B6A6
she,3ABD15294B5311E9BEA916071609B6A6
ran,3ABD15294B5311E9BEA916071609B6A6
back,3ABD15294B5311E9BEA916071609B6A6
to,3ABD15294B5311E9BEA916071609B6A6
jason,3ABD15294B5311E9BEA916071609B6A6
why,3ABD15294B5311E9BEA916071609B6A6
did,3ABD15294B5311E9BEA916071609B6A6
you,3ABD15294B5311E9BEA916071609B6A6
help,3ABD15294B5311E9BEA916071609B6A6
him,3ABD15294B5311E9BEA916071609B6A6
asked,3ABD15294B5311E9BEA916071609B6A6
jason,3ABD15294B5311E9BEA916071609B6A6
hes,3ABD15294B5311E9BEA916071609B6A6
never,3ABD15294B5311E9BEA916071609B6A6
nice,3ABD15294B5311E9BEA916071609B6A6
to,3ABD15294B5311E9BEA916071609B6A6
us,3ABD15294B5311E9BEA916071609B6A6
mary,3ABD15294B5311E9BEA916071609B6A6
shrugged,3ABD15294B5311E9BEA916071609B6A6
maybe,3ABD15294B5311E9BEA916071609B6A6
if,3ABD15294B5311E9BEA916071609B6A6
were,3ABD15294B5311E9BEA916071609B6A6
nice,3ABD15294B5311E9BEA916071609B6A6
to,3ABD15294B5311E9BEA916071609B6A6
